0,0.063173795
1,0.002453335
2,0.012829139
3,0.002109945
4,0.006591989
5,0.054893448
6,0.002722047
7,0.006233425999999999
8,0.059246408
9,0.002743387
10,0.0065161080000000005
11,0.19768303399999998
12,0.010643291000000001
13,0.019684939
14,0.100435527
15,0.0036073790000000004
16,0.008371679
17,0.101559218
18,0.002584201
19,0.008971062
20,0.127893438
21,0.005188517
22,0.008526776
23,0.128382969
24,0.002795072
25,0.00923978
26,0.328042115
27,0.004112414
28,0.028895612999999997
29,0.17585366
30,0.002744201
31,0.009459267
32,0.226639628
33,0.00662522
34,0.017810022
35,0.16463193
36,0.006545235999999999
37,0.007618878000000001
38,0.487458451
39,0.010758163000000001
40,0.036817671
41,0.247356722
42,0.007620911
43,0.014114848999999999
44,0.304192321
45,0.0064607069999999996
46,0.022344579
47,0.255149338
48,0.007645955
49,0.010747086000000001
50,374.8251075
51,0.010815188
52,0.030894795
53,0.41601449700000004
54,0.0046157870000000005
55,0.025123241
56,0.352757985
57,0.010690034
58,0.012719158999999999
59,0.346928695
60,0.00754216
61,0.024409866000000002
62,1.080064476
63,0.015901552
64,0.077191448
65,0.46907369200000004
66,0.006262964
67,0.032899227999999996
68,0.5188204820000001
69,0.006666656
70,0.012477518
71,0.482829935
72,0.007296416
73,0.019884324
74,1.285930491
75,0.008220314
76,0.054102198
77,0.681061857
78,0.006347477
79,0.031573692
80,0.621575595
81,0.006578861
82,0.039232756
83,0.62743354
84,0.004774568
85,0.036036953
86,1.5922421269999998
87,0.03123941
88,0.091197203
89,0.806347395
90,0.009414959
91,0.01878479
92,0.8709954940000001
93,0.007925731
94,0.052517657
95,0.7447677909999999
96,0.007655391
97,0.041899932
98,2.29781686
99,0.016105038999999998
100,0.030771717999999997
101,0.9838638209999999
102,0.009581112
103,0.02688652
104,1.0604405159999999
105,0.008413525
106,0.019631968
107,1.034935824
108,0.00810175
109,0.057091329
110,3.0286609469999997
111,0.028743407999999998
112,0.06307615400000001
113,1.195069629
114,0.0066912709999999995
115,0.020066429
116,1.346978302
117,0.008034859
118,0.058199289
119,1.205139861
120,0.012295395
121,0.050458298
122,5.046187115
123,0.022102992000000002
124,0.233543576
125,2.754781941
126,0.013083055
127,0.082280891
128,2.438610562
129,0.009903573
130,0.046071309000000005
131,2.4096409519999997
132,0.01209601
133,0.097144285
134,7.321408674
135,0.018236733
136,0.150625765
137,4.231876132
138,0.013340696
139,0.17131623199999998
140,4.32366552
141,0.01482336
142,0.140278744
143,3.90735336
144,0.013363703000000001
145,0.138449755
146,12.54402752
147,0.027080227000000002
148,0.12236235699999999
149,6.498594874
150,0.011423571
151,0.068934451
152,6.720481689
153,0.013007568
154,0.069612193
155,6.198631957999999
156,0.019484324
157,0.21813064100000001
158,15.93469287
159,0.034230182000000005
160,0.48768081
161,9.564573843
162,0.03100877
163,0.303883809
164,9.421134078
165,0.015858025
166,0.16803705800000002
167,9.549420348
168,0.0157075
169,0.198346009
170,25.13224257
171,0.044634293
172,0.747872203
173,12.72468845
174,0.029302926
175,0.35687079899999996
176,12.65281862
177,0.013605721000000001
178,0.086727242
179,13.50443939
180,0.018713862
181,0.475943365
182,29.35551865
183,0.036351209
184,0.902568535
185,15.88231322
186,0.019015353000000002
187,0.43947456100000004
188,15.99871426
189,0.018257201
190,0.446248704
191,16.69492406
192,0.02614156
193,0.98565004
194,42.18750744
195,0.038612955
196,1.132715596
197,19.44085466
198,0.022509502
199,0.597915737
200,19.49655467
201,0.026850007000000002
202,0.583088684
203,21.36442532
204,0.020838581000000002
205,0.20248180699999999
206,58.03780926
207,0.071942213
208,2.9390941039999996
209,24.82513177
210,0.039808755
211,0.262803261
212,24.42172731
213,0.018027047
214,0.168583108
215,24.52884515
216,0.019993452
217,0.151276432
218,84.03389418
219,0.080322117
220,2.302175427
221,33.71099822
222,0.029222516
223,1.027739852
224,72.36933733
225,0.03032864
226,0.252458053
227,111.8994243
228,0.103018341
229,1.006642877
230,44.49259776
231,0.035285275
232,1.356193467
233,46.80941523
234,0.033728438
235,1.285901363
236,149.9162453
237,0.13226923699999998
238,1.200995447
239,56.55852544
240,0.041408342
241,0.889168592
242,60.12740359
243,0.039591827
244,0.392303501
245,176.22967649999998
246,0.105726446
247,4.8780934380000005
248,77.30077194
249,0.0567582
250,0.46331197
251,207.43550480000002
252,0.133049135
253,4.600755775
254,93.30425994
255,0.049549169000000004
256,0.604248701
257,128.8697795
258,0.14127894800000002
259,1.948974032
260,469.4597632
261,0.144157657
262,6.915990085
263,345.5046191
264,0.142869861
265,8.637660831
266,537.9637932
267,0.21116160899999997
268,11.0274671
269,737.2827641
270,0.231623985
271,5.064983028
272,886.7640243999999
273,0.371377535
274,22.80868579
275,405.47997089999996
276,421.8534058
277,0.150256984
278,2.483239002
279,627.5505156
280,0.213897495
281,18.48559182
282,879.8179798
283,0.297214281
284,24.00323774
285,1125.792281
286,0.220397587
287,10.84298857
288,1276.5983310000001
289,0.242900935
290,6.996302775
