Tamanho amostra,Heuristica,Tempo,Fáctivel,Resultado
2000,Next Product Improved V2.1,3.7635614136427193,True,16234.35
2200,Solver method,441.29094352255424,True,19842.6
2200,Next Product2Buy,0.14663934910464604,False,23293.2
2200,Next Product Improved V2.1,12.496443082760095,True,19706.82
2400,Solver method,543.3458816888095,True,21277.29
2400,Next Product2Buy,0.17362761250853964,False,21262.66
2400,Next Product Improved V2.1,4.298660022711829,True,20574.44
Tamanho amostra,Heuristica,Tempo,Fáctivel,Resultado
1400,Solver method,427.93179293244236,True,11980.11
1400,Next Product2Buy,0.15528712978522208,False,11918.42
1400,Next Product Improved V2.1,4.941080712072676,True,11899.1
1600,Solver method,492.4949821620805,True,14054.64
1600,Next Product2Buy,0.12767938021852387,False,16477.54
1600,Next Product Improved V2.1,13.383770447145935,True,13884.51
1800,Solver method,537.4463278829492,True,16200.16
1800,Next Product2Buy,0.2445370346058553,False,19628.73
1800,Next Product Improved V2.1,17.09078303051001,True,16199.05
2500,Solver method,1040.647921398283,True,22464.66
2500,Next Product2Buy,0.2866321450137548,False,26763.67
2500,Next Product Improved V2.1,29.323259366959064,True,22464.66
3000,Solver method,1837.7969307947806,True,26697.26
3000,Next Product2Buy,0.5217702206846297,False,26712.71
3000,Next Product Improved V2.1,15.4033096971325,True,25846.25
Tamanho amostra,Heuristica,Tempo,Fáctivel,Resultado
1400,Solver method,431.144858839206,True,12538.21
1400,Next Product2Buy,0.09309646261090165,False,12765.54
1400,Next Product Improved V2.1,1.9380645118941402,True,12263.62
1600,Solver method,307.3016823767264,True,13782.14
1600,Next Product2Buy,0.1311924000945055,False,13557.43
1600,Next Product Improved V2.1,2.7194769731660244,True,13259.15
1800,Solver method,350.7688487895816,True,16166.5
1800,Next Product2Buy,0.14720755330040447,False,18316.06
1800,Next Product Improved V2.1,9.537788245680986,True,16122.97
2500,Solver method,691.1903886106443,True,14205.74
2500,Next Product2Buy,0.20965093800873547,False,26453.77
2500,Next Product Improved V2.1,18.244726572756463,True,14197.47
3000,Solver method,1074.5968531743947,True,25368.23
3000,Next Product2Buy,0.2645292069264542,False,24780.98
3000,Next Product Improved V2.1,7.79438843997832,True,24573.77
3500,Solver method,1345.9497161850813,True,31337.0
3500,Next Product2Buy,0.28441307173216046,False,32051.25
3500,Next Product Improved V2.1,11.371319595782552,True,30761.12
--------,--------,1:10:53.945044,--------,--------
Tamanho amostra,Heuristica,Tempo,Fáctivel,Resultado
1400,Next Product2Buy,0.17653796670692642,False,12980.71
1400,Next Product Improved V2.1,7.413906602819934,True,10090.28
1600,Next Product2Buy,0.14763339875544812,False,13132.54
1600,Next Product Improved V2.1,2.082918428031298,True,12778.4
1800,Next Product2Buy,0.10972453788793857,False,14375.44
1800,Next Product Improved V2.1,2.5869245753032626,True,13475.93
2500,Next Product2Buy,0.24818051580633238,False,26232.08
2500,Next Product Improved V2.1,35.50744696213832,True,22386.04
3000,Next Product2Buy,0.4203574640287755,False,28437.64
3000,Next Product Improved V2.1,19.709784271123247,True,21775.0
3500,Next Product2Buy,0.5101661371632531,False,35998.67
3500,Next Product Improved V2.1,44.68256708501812,True,30627.38
--------,--------,0:01:53.754928,--------,--------
Tamanho amostra,Heuristica,Tempo,Fáctivel,Resultado
1400,Next Product2Buy,0.14190417738801658,False,14259.87
